tipo_credito,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,carga_cuota,prop_mora,total_creditos_sectores,Pago_atiempo
4,1583641.2,6,40.0,Empleado,1720000,1641000,239189,816.0,8,4,0.0,85947.0,85947.0,0.0,5,0,0,,,0.13906337209302325,0.0,5,1
9,1729285.2,5,36.0,Independiente,4099003,1541000,282502,831.0,9,3,0.0,164072.0,158128.0,0.0,7,1,0,4245364.0,Creciente,0.06891968607976134,0.0,8,1
4,1920000.0,6,26.0,Empleado,3000000,1000000,287546,694.0,5,2,0.0,20545.0,20545.0,0.0,1,3,1,,,0.09584866666666667,0.0,5,1
4,1777497.5999999999,12,50.0,Empleado,2450000,700000,139894,733.0,10,4,0.0,16063.0,10426.0,0.0,1,0,3,,,0.057099591836734694,0.0,4,1
4,6286333.2,36,41.0,Empleado,2200000,1200000,203550,742.0,6,9,0.0,37225.0,37225.0,0.0,2,2,0,2297504.0,Creciente,0.09252272727272727,0.0,4,1
4,3264000.0,10,42.0,Independiente,6000000,1500000,302357,765.0,8,3,0.0,11605.0,11605.0,0.0,5,0,2,,,0.05039283333333333,0.0,7,1
9,3081804.0,4,68.0,Empleado,2980000,582000,631536,848.0,6,2,0.0,30329.0,30329.0,0.0,4,0,0,992377.0,Creciente,0.2119248322147651,0.0,4,1
4,960000.0,24,48.0,Empleado,3422000,0,47238,770.0,3,2,0.0,236.0,236.0,0.0,0,0,3,1000000.0,Estable,0.013804208065458796,0.0,3,1
9,1352720.4,10,28.0,Independiente,1800000,900000,114731,762.0,3,5,0.0,11190.0,11190.0,0.0,2,0,0,1583875.0,Creciente,0.06373944444444445,0.0,2,1
4,1740438.0,6,26.0,Empleado,1630000,459000,264653,716.0,6,4,0.0,1697.0,1697.0,0.0,4,0,0,991684.0,,0.1623638036809816,0.0,4,1
4,668640.0,12,36.0,Empleado,5000000,2000000,52462,810.0,6,5,0.0,53073.0,48432.0,0.0,4,0,1,3724582.0,Creciente,0.0104924,0.0,5,1
4,8400000.0,6,45.0,Empleado,14000000,5000000,1166667,752.0,4,3,0.0,125383.0,125383.0,0.0,2,0,0,28889623.0,Creciente,0.08333335714285714,0.0,2,1
4,1633080.0,12,43.0,Independiente,1800000,700000,113408,710.0,5,3,0.0,1765.0,1765.0,0.0,0,0,5,,,0.06300444444444445,0.0,5,1
4,2400000.0,6,46.0,Independiente,12000000,3000000,356709,724.0,5,3,0.0,40999.0,40999.0,0.0,3,0,1,,,0.02972575,0.0,4,1
4,1395480.0,12,62.0,Empleado,2400000,1500000,109499,805.0,8,2,0.0,61411.0,61411.0,0.0,3,0,2,,,0.045624583333333336,0.0,5,1
10,3115440.0,36,34.0,Empleado,2668000,279000,115083,738.0,9,7,0.0,44021.0,44021.0,0.0,5,0,3,3111556.0,Creciente,0.04313455772113943,0.0,8,1
4,4464000.0,6,41.0,Independiente,10500000,7303000,671915,765.0,18,6,0.0,382830.0,146253.0,0.0,16,0,1,2545454.0,Creciente,0.06399190476190476,0.0,17,1
4,525600.0,6,34.0,Empleado,1500000,500000,79010,762.0,8,10,0.0,19607.0,10267.0,0.0,1,2,3,1273959.0,Decreciente,0.052673333333333336,0.0,6,1
9,2446106.4,10,26.0,Independiente,1800000,600000,207467,776.0,0,4,0.0,0.0,,0.0,0,0,0,908526.0,Estable,0.11525944444444444,,0,1
4,1560000.0,10,32.0,Independiente,2000000,700000,144509,748.0,6,4,0.0,7960.0,6717.0,0.0,2,0,4,,,0.0722545,0.0,6,1
9,906092.4,10,46.0,Empleado,1500000,800000,76851,807.0,7,2,0.0,17500.0,17500.0,0.0,1,0,3,1262406.0,Decreciente,0.051234,0.0,4,1
4,1601880.0,12,34.0,Empleado,2000000,400000,126007,812.0,2,2,0.0,1645.0,1645.0,0.0,0,0,1,825710.0,Creciente,0.0630035,0.0,1,1
4,1680000.0,18,35.0,Empleado,1500000,500000,93809,739.0,6,2,0.0,3788.0,3788.0,0.0,0,1,5,,,0.06253933333333334,0.0,6,1
4,1722000.0,6,50.0,Independiente,8000000,800000,257893,764.0,1,0,0.0,4473.0,4473.0,0.0,1,0,0,,,0.032236625,0.0,1,1
4,548088.0,24,59.0,Empleado,3800000,1500000,24012,776.0,7,5,0.0,78020.0,78020.0,0.0,3,0,2,,,0.0063189473684210525,0.0,5,1
4,1282680.0,6,63.0,Empleado,1200000,300000,191460,791.0,1,2,0.0,267.0,267.0,0.0,0,0,1,954263.0,Creciente,0.15955,0.0,1,1
4,2220000.0,10,29.0,Empleado,4000000,1200000,204849,820.0,6,5,0.0,45539.0,45539.0,0.0,3,0,2,5110741.0,Creciente,0.05121225,0.0,5,1
4,1792080.0,6,37.0,Independiente,12000000,5000000,266415,812.0,9,5,0.0,153888.0,147857.0,0.0,4,0,2,,,0.02220125,0.0,6,1
9,1763502.0,10,36.0,Empleado,3500000,2000000,149808,859.0,6,4,0.0,78769.0,46859.0,0.0,2,0,3,3383103.0,Decreciente,0.042802285714285716,0.0,5,1
4,4456441.2,12,29.0,Independiente,6000000,2000000,309475,803.0,5,11,0.0,428565.0,101605.0,0.0,5,0,0,4789451.0,Decreciente,0.05157916666666667,0.0,5,1
4,1200000.0,6,31.0,Empleado,1000000,1053000,180640,791.0,3,1,0.0,24986.0,20050.0,0.0,0,2,1,966909.0,Creciente,0.18064,0.0,3,1
4,4938255.6,36,36.0,Empleado,2300000,150000,160158,739.0,3,3,0.0,2049.0,902.0,0.0,1,0,1,1000000.0,Creciente,0.06963391304347825,0.0,2,1
4,2577034.8,6,30.0,Empleado,8400000,4000000,385946,789.0,5,5,0.0,61560.0,61560.0,0.0,3,1,0,6918738.0,Creciente,0.04594595238095238,0.0,4,1
9,3823214.4,10,43.0,Empleado,18258000,4028000,342742,880.0,12,2,0.0,424640.0,120655.0,0.0,9,0,0,13719347.0,Creciente,0.018772154671924637,0.0,9,1
4,1477755.5999999999,6,42.0,Independiente,1900000,500000,219700,859.0,5,7,0.0,11095.0,11095.0,0.0,5,0,0,433334.0,Estable,0.11563157894736842,0.0,5,1
9,1084186.8,2,30.0,Independiente,5000000,2000000,427173,670.0,8,2,0.0,181378.0,181378.0,0.0,2,0,5,,,0.0854346,0.0,7,1
4,1833478.8,12,32.0,Empleado,1200000,400000,127325,791.0,4,5,0.0,156.0,156.0,0.0,2,0,1,1108269.0,Estable,0.10610416666666667,0.0,3,1
9,1208916.0,10,37.0,Empleado,2000000,900000,103181,807.0,4,6,0.0,23545.0,23545.0,0.0,3,0,0,,,0.0515905,0.0,3,1
4,624000.0,6,36.0,Independiente,3697000,1933000,95044,807.0,6,3,0.0,70723.0,70723.0,0.0,1,2,2,984754.0,Creciente,0.025708412226129292,0.0,5,1
9,1331469.5999999999,10,26.0,Empleado,2400000,800000,112751,767.0,6,3,0.0,21809.0,21809.0,0.0,4,0,1,3058157.0,Decreciente,0.04697958333333333,0.0,5,1
4,2846160.0,12,59.0,Empleado,1800000,0,197650,864.0,1,2,0.0,0.0,0.0,0.0,0,0,1,,,0.10980555555555556,,1,1
4,3227893.1999999997,36,37.0,Empleado,2700000,700000,106382,807.0,3,5,0.0,13887.0,13887.0,0.0,1,0,1,925157.0,Creciente,0.03940074074074074,0.0,2,1
9,1565696.4,9,29.0,Empleado,4133000,2200000,146222,781.0,1,2,0.0,0.0,0.0,0.0,1,0,0,1755827.0,Estable,0.03537914347931285,,1,1
4,4680000.0,36,53.0,Independiente,4730000,646000,165305,798.0,9,4,0.0,12667.0,12667.0,0.0,1,2,2,,,0.034948202959830865,0.0,5,1
10,879120.0,6,37.0,Empleado,1000000,400000,131009,794.0,4,2,0.0,5286.0,5286.0,0.0,2,0,2,1187792.0,Decreciente,0.131009,0.0,4,1
4,2862000.0,12,28.0,Empleado,4000000,1300000,224291,732.0,5,8,0.0,14314.0,14314.0,0.0,2,0,1,926820.0,Creciente,0.05607275,0.0,3,1
4,2626500.0,24,39.0,Empleado,2400000,700000,114556,816.0,7,4,0.0,27313.0,27313.0,0.0,4,0,0,2836865.0,Decreciente,0.047731666666666665,0.0,4,1
4,4423921.2,12,34.0,Empleado,4000000,1200000,346697,761.0,4,1,0.0,12980.0,12980.0,0.0,2,0,1,1567948.0,Decreciente,0.08667425,0.0,3,1
9,1260240.0,8,52.0,Empleado,4000000,1800000,131382,783.0,8,6,0.0,14150.0,14150.0,0.0,4,0,2,843808.0,Creciente,0.0328455,0.0,6,1
9,4558345.2,11,66.0,Empleado,3100000,2000000,355664,818.0,1,2,0.0,20929.0,20929.0,0.0,1,0,0,1037038.0,Creciente,0.11473032258064517,0.0,1,1
9,2095550.4,10,39.0,Empleado,6000000,3000000,177921,805.0,8,8,0.0,141142.0,141142.0,0.0,8,0,0,5791666.0,Creciente,0.0296535,0.0,8,1
4,2359080.0,6,38.0,Empleado,7500000,2500000,350706,817.0,3,6,0.0,15392.0,15392.0,0.0,2,0,0,4970262.0,Creciente,0.0467608,0.0,2,1
4,1440000.0,12,63.0,Empleado,2500000,1000000,100000,885.0,5,2,0.0,3531.0,3531.0,0.0,5,0,0,916148.0,Creciente,0.04,0.0,5,1
4,1620000.0,6,68.0,Independiente,1500000,240000,244683,766.0,6,4,0.0,128767.0,128767.0,0.0,4,0,1,2458181.0,Decreciente,0.163122,0.0,5,1
4,4939200.0,8,36.0,Empleado,4000000,1800000,558898,781.0,3,5,0.0,42729.0,42729.0,0.0,0,0,3,,,0.1397245,0.0,3,1
4,2974680.0,12,36.0,Empleado,3000000,600000,206575,813.0,7,12,0.0,5367.0,5367.0,0.0,3,0,0,2836232.0,Creciente,0.06885833333333333,0.0,3,1
4,1187880.0,6,29.0,Empleado,2100000,1100000,177917,808.0,7,1,0.0,58064.0,58064.0,0.0,3,1,0,1775926.0,Decreciente,0.08472238095238095,0.0,4,1
4,2713080.0,12,49.0,Empleado,3000000,1000000,188408,824.0,3,2,0.0,32937.0,32937.0,0.0,2,0,0,2820000.0,Estable,0.06280266666666667,0.0,2,1
4,1348800.0,12,57.0,Independiente,1900000,760000,106143,848.0,2,4,0.0,0.0,0.0,0.0,1,0,0,30285.0,Creciente,0.055864736842105266,,1,1
4,3176040.0,6,46.0,Empleado,3000000,1000000,471729,861.0,3,3,0.0,146016.0,146016.0,0.0,3,0,0,3585717.0,Creciente,0.157243,0.0,3,1
4,2280000.0,6,55.0,Empleado,3000000,1000000,338642,731.0,19,6,0.0,114457.0,11501.0,0.0,7,0,8,916841.0,Creciente,0.11288066666666667,0.0,15,0
4,1144800.0,6,49.0,Empleado,2257000,1000000,170189,827.0,4,2,0.0,4909.0,4909.0,0.0,1,0,1,2835797.0,Creciente,0.07540496233938856,0.0,2,1
9,2381686.8,9,57.0,Empleado,908526,139000,223708,877.0,7,3,0.0,7278.0,7278.0,0.0,3,0,0,732877.0,Creciente,0.2462318084457682,0.0,3,1
4,1379880.0,12,59.0,Empleado,1400000,700000,108601,793.0,2,3,0.0,39.0,39.0,0.0,0,0,0,1112301.0,Creciente,0.07757214285714285,0.0,0,1
4,1474800.0,12,30.0,Independiente,3500000,300000,116202,753.0,7,2,0.0,45681.0,421.0,0.0,1,2,2,,,0.033200571428571427,0.0,5,1
9,1665741.5999999999,10,55.0,Independiente,3598844,1545888,142172,772.0,13,2,0.0,371.0,371.0,0.0,3,0,7,,,0.039504907687023944,0.0,10,1
4,2492400.0,6,30.0,Empleado,30000000,6000000,370189,777.0,6,3,0.0,36095.0,36095.0,0.0,6,0,0,933473.0,Creciente,0.012339633333333334,0.0,6,1
4,5214480.0,24,33.0,Empleado,1850000,253000,242641,839.0,3,2,0.0,1094.0,1094.0,0.0,1,0,1,1000000.0,Creciente,0.1311572972972973,0.0,2,1
9,2153708.4,10,40.0,Independiente,5000000,2500000,183147,800.0,3,7,0.0,88045.0,69360.0,0.0,0,3,0,846305.0,Decreciente,0.0366294,0.0,3,1
4,2678854.8,30,33.0,Empleado,5434392,2000000,98310,821.0,5,3,0.0,1487.0,0.0,0.0,1,0,2,4481653.0,Decreciente,0.01809034018893006,0.0,3,1
9,7713753.6,9,24.0,Empleado,6000000,3000000,721088,731.0,5,4,0.0,83852.0,83852.0,0.0,4,0,0,908526.0,Creciente,0.12018133333333333,0.0,4,1
4,372960.0,6,50.0,Independiente,1800000,600000,55317,813.0,7,5,0.0,3555.0,3555.0,0.0,5,0,0,908526.0,Estable,0.030731666666666668,0.0,5,1
4,639600.0,6,62.0,Independiente,2734000,0,96378,839.0,1,1,0.0,0.0,0.0,0.0,1,0,0,,,0.035251645940014634,,1,1
9,1134363.5999999999,9,36.0,Independiente,2000000,800000,106295,772.0,9,7,0.0,14462.0,14462.0,0.0,2,1,5,816151.0,Creciente,0.0531475,0.0,8,1
4,3283200.0,6,32.0,Empleado,2500000,1200000,486420,740.0,2,6,0.0,87933.0,87933.0,0.0,1,0,0,4485768.0,Creciente,0.194568,0.0,1,0
4,904800.0,8,26.0,Empleado,1500000,400000,103365,729.0,1,3,0.0,3053.0,3053.0,0.0,1,0,0,868454.0,,0.06891,0.0,1,1
4,8400000.0,36,60.0,Empleado,5700000,3543000,301863,804.0,14,5,0.0,238527.0,238527.0,0.0,10,0,2,,,0.05295842105263158,0.0,12,1
4,1536000.0,12,41.0,Independiente,6000000,2000000,120591,807.0,6,4,0.0,41972.0,32407.0,0.0,2,1,0,817673.0,Creciente,0.0200985,0.0,3,1
4,366964.8,6,51.0,Independiente,1500000,300000,54467,774.0,5,2,0.0,1113.0,1113.0,0.0,2,0,2,727028.0,Creciente,0.036311333333333334,0.0,4,1
4,2280000.0,6,30.0,Empleado,2060000,1478000,346120,732.0,2,4,0.0,12791.0,12791.0,0.0,1,1,0,1266666.0,Creciente,0.16801941747572816,0.0,2,1
4,1435200.0,12,52.0,Empleado,2400000,400000,112240,859.0,5,2,0.0,10629.0,10629.0,0.0,3,0,2,2182000.0,Creciente,0.046766666666666665,0.0,5,1
9,1036320.0,7,58.0,Empleado,1500000,800000,122573,825.0,2,2,0.0,6938.0,6938.0,0.0,2,0,0,,,0.08171533333333333,0.0,2,1
4,540000.0,6,22.0,Empleado,2500000,50000,80880,769.0,0,5,0.0,0.0,,0.0,0,0,0,1972282.0,Decreciente,0.032352,,0,0
9,1959610.7999999998,10,68.0,Independiente,3000000,2000000,166380,877.0,5,2,0.0,3692.0,3692.0,0.0,4,0,0,973960.0,Creciente,0.05546,0.0,4,1
4,1728000.0,12,27.0,Empleado,3770000,869000,143803,741.0,5,7,0.0,11549.0,11549.0,0.0,3,0,1,2500000.0,Estable,0.03814403183023873,0.0,4,1
4,1400280.0,8,66.0,Empleado,3000000,1000000,159144,755.0,3,4,0.0,35574.0,35574.0,0.0,1,0,2,1459449.0,Creciente,0.053048,0.0,3,1
4,1437600.0,12,36.0,Empleado,2100000,600000,113643,807.0,8,4,0.0,63503.0,32616.0,0.0,1,0,6,1477262.0,Decreciente,0.05411571428571429,0.0,7,1
4,1140000.0,6,38.0,Empleado,2040000,1097000,172184,759.0,11,5,0.0,14607.0,14607.0,0.0,4,0,3,969508.0,Creciente,0.08440392156862746,0.0,7,1
4,3143638.8,12,38.0,Empleado,3000000,300000,246654,735.0,5,4,0.0,28237.0,28237.0,0.0,2,0,0,1438938.0,Decreciente,0.082218,0.0,2,1
4,2192400.0,6,30.0,Empleado,6000000,4000000,325927,783.0,5,2,0.0,2512.0,2512.0,0.0,3,0,0,916148.0,Creciente,0.05432116666666666,0.0,3,1
9,878880.0,4,36.0,Independiente,5000000,2000000,176743,744.0,1,7,0.0,39.0,39.0,0.0,0,0,1,,,0.0353486,0.0,1,1
4,1031928.0,12,32.0,Empleado,2800000,800000,82872,721.0,10,13,0.0,24399.0,24399.0,0.0,2,0,8,2808474.0,Creciente,0.029597142857142857,0.0,10,1
4,1781880.0,6,26.0,Empleado,1300000,500000,264199,799.0,4,5,0.0,18023.0,18023.0,0.0,1,1,0,1257721.0,Decreciente,0.20323,0.0,2,1
4,527640.0,6,68.0,Empleado,6600000,450000,73283,742.0,15,4,0.0,141934.0,138920.0,0.0,7,0,3,,,0.011103484848484849,0.0,10,1
4,887880.0,12,52.0,Empleado,1000000,400000,69871,713.0,6,8,0.0,7392.0,7392.0,0.0,1,0,4,1244567.0,Decreciente,0.069871,0.0,5,1
4,1404000.0,6,31.0,Empleado,2500000,1000000,208675,754.0,7,6,0.0,25882.0,16075.0,0.0,2,0,4,925157.0,Creciente,0.08347,0.0,6,1
4,4632481.2,8,44.0,Empleado,3441577,0,524652,851.0,2,0,0.0,0.0,0.0,0.0,1,0,0,3703549.0,Creciente,0.15244523077647254,,1,1
4,2591640.0,12,29.0,Empleado,4000000,1200000,179975,751.0,5,4,0.0,6127.0,6127.0,0.0,1,0,0,1079043.0,Decreciente,0.04499375,0.0,1,1
4,3120000.0,6,44.0,Empleado,3500000,800000,463384,875.0,2,3,0.0,2405.0,2405.0,0.0,1,0,0,1890869.0,Creciente,0.13239542857142858,0.0,1,1
4,2360761.1999999997,6,31.0,Empleado,4500000,2000000,350956,825.0,3,1,0.0,0.0,0.0,0.0,2,0,0,,,0.07799022222222222,,2,1
4,4272000.0,6,37.0,Independiente,2630000,1251000,643015,797.0,4,2,0.0,1296.0,1296.0,0.0,0,0,3,30285.0,Estable,0.24449239543726237,0.0,3,1
4,3519241.1999999997,12,50.0,Empleado,2200000,700000,276487,773.0,6,3,0.0,9503.0,9503.0,0.0,2,0,1,1685887.0,Creciente,0.1256759090909091,0.0,3,1
9,821208.0,5,63.0,Independiente,4000000,2000000,133380,828.0,12,7,0.0,248891.0,20585.0,0.0,7,0,1,946640.0,Creciente,0.033345,0.0,8,1
9,878880.0,6,27.0,Empleado,1000000,2218000,120902,752.0,8,3,0.0,65169.0,65169.0,0.0,5,1,2,939333.0,Creciente,0.120902,0.0,8,1
4,3900000.0,24,29.0,Empleado,2189000,210000,172806,780.0,1,2,0.0,5019.0,5019.0,0.0,1,0,0,1696618.0,Creciente,0.07894289629968022,0.0,1,1
9,1033833.6,4,57.0,Independiente,5000000,2500000,207551,764.0,6,5,0.0,32009.0,32009.0,0.0,4,0,0,908526.0,Estable,0.0415102,0.0,4,1
4,935880.0,6,25.0,Empleado,2000000,300000,129983,762.0,4,2,0.0,355.0,355.0,0.0,3,0,1,1297039.0,Creciente,0.0649915,0.0,4,1
4,683880.0,12,45.0,Independiente,1500000,400000,53795,721.0,4,3,0.0,4141.0,4141.0,0.0,0,0,3,,,0.03586333333333333,0.0,3,1
9,799680.0,11,32.0,Empleado,3100000,1500000,62324,787.0,5,5,0.0,2095.0,2095.0,0.0,0,0,3,1216750.0,Creciente,0.020104516129032256,0.0,3,1
4,2392680.0,12,36.0,Empleado,3000000,700000,166158,822.0,4,5,0.0,34661.0,34661.0,0.0,3,0,0,1962342.0,Decreciente,0.055386,0.0,3,1
4,4143960.0,12,61.0,Empleado,4000000,2000000,325163,857.0,8,3,0.0,58554.0,58554.0,0.0,5,0,0,4811923.0,Creciente,0.08129075,0.0,5,1
4,1320000.0,12,31.0,Independiente,3500000,1000000,103619,799.0,4,5,0.0,0.0,0.0,0.0,1,0,1,835844.0,Decreciente,0.02960542857142857,,2,1
9,3392953.1999999997,10,45.0,Independiente,5000000,3000000,288833,811.0,2,2,0.0,50867.0,50867.0,0.0,0,1,1,984754.0,Creciente,0.0577666,0.0,2,1
4,1260000.0,8,27.0,Empleado,3630000,0,146127,782.0,4,11,0.0,22053.0,22053.0,0.0,3,0,0,1708875.0,Creciente,0.040255371900826446,0.0,3,1
4,1194960.0,6,43.0,Empleado,4000000,1500000,165967,835.0,10,14,0.0,119121.0,119121.0,0.0,8,0,0,788966.0,Creciente,0.04149175,0.0,8,1
4,889310.4,6,36.0,Independiente,3600000,800000,132536,778.0,8,3,0.0,41786.0,41786.0,0.0,3,0,3,,,0.03681555555555555,0.0,6,1
4,2120160.0,12,29.0,Empleado,2500000,1000000,147233,792.0,1,5,0.0,0.0,0.0,0.0,1,0,0,916148.0,Creciente,0.0588932,,1,1
4,1446000.0,6,52.0,Empleado,1000000,354000,217650,823.0,1,2,0.0,13941.0,13941.0,0.0,0,1,0,961885.0,Creciente,0.21765,0.0,1,1
4,1010280.0,6,43.0,Empleado,3500000,1000000,150191,798.0,4,0,0.0,26.0,26.0,0.0,1,0,1,933473.0,Creciente,0.04291171428571429,0.0,2,1
4,876000.0,8,21.0,Empleado,2100000,1000000,99566,730.0,3,3,0.0,152.0,152.0,0.0,0,0,2,30285.0,Estable,0.047412380952380956,0.0,2,1
4,1214400.0,6,24.0,Empleado,3500000,2100000,180120,791.0,2,5,0.0,39581.0,39581.0,0.0,0,0,1,1652703.0,Decreciente,0.051462857142857144,0.0,1,1
4,1897920.0,12,29.0,Independiente,1500000,400000,148730,751.0,3,3,0.0,814.0,814.0,0.0,0,0,3,32650.0,Estable,0.09915333333333333,0.0,3,1
4,525982.7999999999,6,43.0,Independiente,1800000,300000,78383,776.0,4,4,0.0,1909.0,1909.0,0.0,2,0,1,,,0.04354611111111111,0.0,3,1
9,11952373.2,10,,Empleado,55000000,38000000,1101896,,0,0,,,,0.0,0,0,0,,,0.020034472727272726,,0,1
4,1499640.0,12,57.0,Independiente,4000000,1400000,117664,828.0,8,2,0.0,79078.0,58662.0,0.0,3,1,1,908526.0,Estable,0.029416,0.0,5,1
9,1892083.2,10,34.0,Empleado,3000000,1300000,160478,856.0,3,0,0.0,18133.0,2001.0,0.0,0,0,1,,,0.05349266666666667,0.0,1,1
4,2280000.0,12,49.0,Empleado,1500000,900000,179423,756.0,3,3,0.0,60.0,60.0,0.0,0,0,1,1516999.0,Creciente,0.11961533333333334,0.0,1,1
9,1217426.4,11,62.0,Empleado,3000000,2000000,103073,886.0,3,5,0.0,648.0,648.0,0.0,2,0,0,2666666.0,Decreciente,0.03435766666666667,0.0,2,1
4,1069920.0,6,53.0,Empleado,2090543,804000,160235,852.0,7,6,0.0,9046.0,9046.0,0.0,4,1,0,2087192.0,Decreciente,0.07664755042111068,0.0,5,1
10,8640000.0,36,32.0,Empleado,3430000,629000,298457,812.0,4,8,0.0,42055.0,42055.0,0.0,2,1,1,1054976.0,Creciente,0.0870137026239067,0.0,4,1
4,2139436.8,6,41.0,Empleado,1700000,400000,321606,767.0,3,5,0.0,12884.0,12884.0,0.0,0,0,3,1678051.0,Creciente,0.18918,0.0,3,1
4,2646600.0,36,30.0,Empleado,1800000,720000,85558,755.0,6,5,0.0,3738.0,3738.0,0.0,3,0,0,1387619.0,Decreciente,0.04753222222222222,0.0,3,1
4,1244880.0,24,34.0,Empleado,3500000,200000,54212,819.0,2,5,0.0,48561.0,48561.0,0.0,2,0,0,1842701.0,Creciente,0.015489142857142858,0.0,2,1
4,13056000.0,10,61.0,Independiente,40000000,15000000,1214521,780.0,12,13,0.0,161405.0,161405.0,0.0,9,0,2,941790.0,Creciente,0.030363025,0.0,11,1
4,2497068.0,8,52.0,Empleado,2200000,700000,283219,889.0,3,3,0.0,9292.0,5212.0,0.0,2,0,1,1115171.0,Creciente,0.1287359090909091,0.0,3,1
4,3623280.0,6,43.0,Empleado,605733,3797000,542685,805.0,3,4,0.0,49124.0,49124.0,0.0,0,0,3,605733.0,Creciente,0.8959145366027607,0.0,3,1
4,1200000.0,12,39.0,Empleado,4200000,500000,94199,753.0,3,3,0.0,701.0,701.0,0.0,0,0,0,908526.0,Estable,0.022428333333333335,0.0,0,0
4,2132400.0,6,39.0,Empleado,2350000,1000000,317008,786.0,11,9,0.0,131368.0,131368.0,0.0,6,0,3,2038750.0,Creciente,0.13489702127659575,0.0,9,1
10,1662360.0,12,27.0,Independiente,3000000,1500000,130818,746.0,2,3,0.0,15038.0,2145.0,0.0,0,1,1,,,0.043606,0.0,2,1
4,4380840.0,6,32.0,Empleado,4400000,1000000,653910,826.0,2,3,0.0,0.0,0.0,0.0,1,0,0,1632720.0,Creciente,0.1486159090909091,,1,1
4,6631561.2,10,38.0,Empleado,3433000,1666000,646104,821.0,4,1,0.0,81139.0,81139.0,0.0,3,0,1,,,0.1882039032915817,0.0,4,1
4,1945304.4,24,28.0,Empleado,1501288,1237000,89435,711.0,6,6,0.0,85354.0,85354.0,0.0,2,1,1,1532834.0,Creciente,0.05957218068751632,0.0,4,1
4,2130000.0,12,35.0,Empleado,1698000,1006000,177242,739.0,7,3,0.0,13995.0,13995.0,0.0,3,0,3,991684.0,Creciente,0.10438280329799765,0.0,6,1
4,3600000.0,36,42.0,Empleado,2200000,1100000,117288,781.0,2,4,0.0,8711.0,8711.0,0.0,0,0,1,1658670.0,Creciente,0.053312727272727276,0.0,1,1
4,4530960.0,6,43.0,Independiente,8000000,4000000,629300,825.0,7,0,0.0,145897.0,145897.0,0.0,5,0,0,916148.0,Creciente,0.0786625,0.0,5,1
9,2781080.4,10,58.0,Empleado,4000000,1700000,236870,880.0,3,4,0.0,7253.0,7253.0,0.0,2,0,0,,,0.0592175,0.0,2,1
4,1418160.0,6,29.0,Empleado,2500000,1000000,210635,721.0,4,14,0.0,6533.0,6533.0,0.0,1,0,3,,,0.084254,0.0,4,1
4,1200000.0,6,26.0,Empleado,1850000,700000,178104,765.0,12,3,0.0,13103.0,13103.0,0.0,2,0,10,1753545.0,Creciente,0.09627243243243243,0.0,12,1
4,1198800.0,6,58.0,Independiente,1500000,300000,180637,885.0,3,2,0.0,5351.0,5351.0,0.0,1,1,0,,,0.12042466666666667,0.0,2,1
4,1956000.0,24,24.0,Empleado,2500000,150000,87159,742.0,4,6,0.0,4794.0,4794.0,0.0,0,0,4,1006060.0,Creciente,0.0348636,0.0,4,0
4,2304456.0,6,58.0,Empleado,4440000,249000,341681,896.0,3,3,0.0,128.0,128.0,0.0,1,0,0,,,0.07695518018018017,0.0,1,1
4,4940880.0,6,61.0,Independiente,60000000,30000000,733822,875.0,16,10,0.0,135318.0,135318.0,0.0,9,1,1,1800710.0,Creciente,0.012230366666666668,0.0,11,1
4,1692000.0,6,43.0,Independiente,2000000,1000000,251297,778.0,4,0,0.0,41015.0,41015.0,0.0,2,0,0,,,0.1256485,0.0,2,1
9,3483885.6,10,55.0,Independiente,3680000,692000,307236,894.0,6,1,0.0,21172.0,21172.0,0.0,4,0,0,2187663.0,Creciente,0.08348804347826087,0.0,4,1
4,400800.0,6,37.0,Empleado,1800000,600000,59530,761.0,4,1,0.0,16067.0,16067.0,0.0,3,0,0,916841.0,Creciente,0.033072222222222225,0.0,3,1
4,1950015.5999999999,24,43.0,Empleado,3640000,937000,92896,792.0,7,7,0.0,24339.0,24339.0,0.0,3,0,3,1316725.0,Creciente,0.025520879120879122,0.0,6,1
9,3130236.0,10,27.0,Empleado,2600000,600000,266189,740.0,4,4,0.0,248.0,248.0,0.0,0,0,3,829420.0,Creciente,0.10238038461538461,0.0,3,1
4,852000.0,12,47.0,Independiente,3500000,400000,67550,771.0,4,6,0.0,923.0,923.0,0.0,1,0,0,,,0.0193,0.0,1,1
4,1200000.0,6,40.0,Independiente,6000000,2000000,178827,829.0,9,10,0.0,158492.0,158492.0,0.0,6,0,2,758333.0,Estable,0.0298045,0.0,8,1
4,3516000.0,6,51.0,Independiente,3270000,698000,531048,784.0,7,7,0.0,3891.0,3891.0,0.0,4,0,3,1752960.0,Estable,0.1624,0.0,7,1
4,2696280.0,8,25.0,Empleado,2000000,850000,306348,833.0,1,2,0.0,2533.0,2533.0,0.0,1,0,0,4303585.0,Creciente,0.153174,0.0,1,1
